PERSON,SOURCE,COUNTRY,DIVISION,HAUL_ID,DAY,MONTH,YEAR,LAT,LON,DEPTH_M
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,4520127,16,8,2004,62.368915,-8.08963,123.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,4520132,16,8,2004,62.134815,-8.102165,110.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,4560004,20,8,2004,61.2095,-6.39929,216.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,4560010,21,8,2004,60.701605,-6.076375,439
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,4560013,21,8,2004,60.609835,-6.417575,239
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,4560015,21,8,2004,60.702615,-6.87919,287.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,4560018,21,8,2004,61.54059,-7.24198,132.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,4560020,22,8,2004,61.623235,-7.290905,131
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,4560035,23,8,2004,62.020535,-7.917675,115.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,4560042,23,8,2004,61.6008,-7.597315,194
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,4560043,23,8,2004,61.54727,-7.735425,179
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,4560044,23,8,2004,61.61526,-7.931305,341
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,4560045,23,8,2004,61.689545,-7.78149,343.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,4560046,23,8,2004,61.695815,-7.89565,279.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,4560047,24,8,2004,61.77916,-8.09562,156
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,4560048,24,8,2004,61.877515,-8.187175,158
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,4560053,24,8,2004,62.2117,-8.703755,256
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,4560054,24,8,2004,62.29445,-8.608425,238
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,4560057,24,8,2004,62.433385,-7.92683,138
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,4560059,24,8,2004,62.572505,-7.59502,159.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,4560060,25,8,2004,62.44895,-8.891965,484
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,4560062,25,8,2004,62.3807,-8.929375,456
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,4560063,26,8,2004,62.38155,-9.006665,477.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,4560064,26,8,2004,62.295295,-8.986825,450
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,4560065,26,8,2004,62.203025,-9.11699,467
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,4560066,26,8,2004,62.03893,-8.72108,291
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,4560067,26,8,2004,62.035,-8.55259,200
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,4560068,26,8,2004,61.96096,-8.6468,224
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,4560070,26,8,2004,61.802275,-8.53238,293
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,4560071,26,8,2004,61.785225,-8.4751,212
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,4560072,26,8,2004,61.705975,-8.305425,189
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,4560073,26,8,2004,61.616295,-8.280615,492
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,4560074,26,8,2004,61.54888,-8.01921,296.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,4560075,26,8,2004,61.46414,-7.92594,208.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,4560078,27,8,2004,61.439965,-7.4196,171.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,4560080,27,8,2004,61.3134,-6.93823,134.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,4560081,27,8,2004,61.298035,-7.20556,190
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,4560083,27,8,2004,61.12109,-6.943245,173.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,4560084,27,8,2004,61.051085,-6.934375,204.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,4560085,27,8,2004,61.041995,-7.02505,247.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,4560087,27,8,2004,60.86667,-6.956775,242
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560004,5,8,2005,61.60492,-5.39577,306
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560005,5,8,2005,61.54814,-5.23692,292
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560006,5,8,2005,61.461605,-5.032405,240.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560008,5,8,2005,61.380055,-5.19545,220.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560010,5,8,2005,61.27741,-5.282805,229
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560011,5,8,2005,61.239085,-5.57266,216.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560012,6,8,2005,61.29669,-6.093555,234.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560013,6,8,2005,61.37455,-5.759275,209.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560018,6,8,2005,61.54432,-6.18217,213.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560019,6,8,2005,61.62286,-6.124325,219
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560030,7,8,2005,62.11834,-6.159625,105
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560037,7,8,2005,62.2895,-5.800575,143.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560038,7,8,2005,62.211825,-5.801035,185.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560039,7,8,2005,62.205395,-5.5965,229.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560040,7,8,2005,62.210745,-5.425135,167
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560041,7,8,2005,62.1298,-5.30126,167
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560042,8,8,2005,62.043965,-5.459365,214.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560043,8,8,2005,62.0906,-5.586295,154
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560045,8,8,2005,61.99544,-5.749435,238.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560046,8,8,2005,61.96073,-5.940845,163
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560049,8,8,2005,61.99299,-5.57972,233.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560051,8,8,2005,61.788875,-5.175635,223
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560052,8,8,2005,61.730185,-5.07818,240.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560054,8,8,2005,61.546925,-4.860205,226.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560056,9,8,2005,61.788785,-4.690065,287
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560058,9,8,2005,61.85815,-4.89316,215.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560063,9,8,2005,62.128925,-4.22419,299.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560067,9,8,2005,62.28921,-4.07325,376
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560068,10,8,2005,62.2112,-4.408825,280.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560069,10,8,2005,62.131875,-4.56165,271.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560070,10,8,2005,62.20154,-4.757855,248.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560071,10,8,2005,62.20556,-5.08459,179
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560072,10,8,2005,62.445225,-5.41727,199
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560073,10,8,2005,62.38386,-5.4152,205
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560074,11,8,2005,62.319325,-5.257565,170
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560075,11,8,2005,62.37563,-5.018175,236
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560076,11,8,2005,62.3706,-4.582865,332.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560077,11,8,2005,62.29087,-4.45487,292.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560078,11,8,2005,62.3579,-4.25758,356
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560079,11,8,2005,62.43986,-4.581225,411
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560080,11,8,2005,62.45176,-4.930275,390.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560081,11,8,2005,62.458965,-5.196725,182
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560082,11,8,2005,62.50964,-5.236025,253
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560083,11,8,2005,62.512225,-5.60053,204
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560084,11,8,2005,62.433695,-5.7422,149.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560085,11,8,2005,62.4535,-6.055915,106.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560086,11,8,2005,62.543405,-6.224845,113.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560087,12,8,2005,62.624575,-6.077885,182
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560088,12,8,2005,62.59498,-5.9159,185.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560089,12,8,2005,62.55151,-5.912005,165.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560091,12,8,2005,62.76608,-6.22776,387.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560092,12,8,2005,62.71476,-6.247365,277
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560093,12,8,2005,62.735675,-6.40425,276.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560094,12,8,2005,62.78316,-6.57815,380
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560095,12,8,2005,62.67679,-6.735575,186.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560096,12,8,2005,62.760835,-6.658335,272.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560097,12,8,2005,62.760835,-7.22583,403.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560098,12,8,2005,62.6965,-7.399825,237
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560099,12,8,2005,62.700525,-7.244275,177
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560101,13,8,2005,62.63523,-7.05381,141.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560102,13,8,2005,62.6046,-6.931225,137
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560103,13,8,2005,62.55976,-6.88101,121.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560104,13,8,2005,62.63227,-6.58237,163.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560105,13,8,2005,62.567715,-6.571585,119
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560109,13,8,2005,62.408875,-6.84255,98
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560110,13,8,2005,62.45894,-7.06842,102.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560111,13,8,2005,62.517705,-7.17327,95.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560112,13,8,2005,62.455835,-7.398335,94
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560119,14,8,2005,62.34728,-7.73927,109
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560121,14,8,2005,62.36805,-8.0807,121
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560123,14,8,2005,62.43555,-7.89625,135.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560124,14,8,2005,62.533295,-7.7519,172
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560125,14,8,2005,62.572215,-7.576385,163
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560126,14,8,2005,62.6272,-7.560925,173.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560127,14,8,2005,62.6762,-7.55915,303
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560128,15,8,2005,62.5956,-7.90249,300.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560130,15,8,2005,62.514605,-8.23843,434.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560133,15,8,2005,62.447905,-8.893715,481
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560134,15,8,2005,62.379895,-9.00965,485
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560135,15,8,2005,62.37535,-8.93428,457
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560136,15,8,2005,62.295635,-8.987525,450.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560137,15,8,2005,62.206315,-9.11426,467.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560138,15,8,2005,62.19898,-8.70737,258.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560139,16,8,2005,62.205565,-8.35003,138
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560146,16,8,2005,62.043855,-8.699415,254
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560147,16,8,2005,61.967215,-8.68617,300
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5560148,16,8,2005,61.96076,-8.643205,223
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5600007,19,8,2005,60.952825,-6.15062,223.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5600008,19,8,2005,61.0349,-5.3742,342.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5600009,19,8,2005,60.89869,-5.53779,432
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5600010,19,8,2005,60.863645,-5.71392,400.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5600020,20,8,2005,61.53896,-7.23371,132
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5600021,20,8,2005,61.61815,-7.283325,130
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5600023,20,8,2005,61.70696,-7.090845,76
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5600032,21,8,2005,61.88106,-8.1821,158.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5600035,21,8,2005,61.82905,-7.733175,160.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5600036,21,8,2005,61.773915,-8.08062,159
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5600038,22,8,2005,61.80169,-8.537775,307
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5600040,22,8,2005,61.636375,-8.281145,470.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5600041,22,8,2005,61.557345,-8.0226,316.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5600042,22,8,2005,61.46596,-7.9227,197
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5600044,22,8,2005,61.53811,-7.742875,174
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5600045,22,8,2005,61.623605,-7.929805,345
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5600046,22,8,2005,61.68688,-7.9106,283
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5600047,22,8,2005,61.69583,-7.779475,345
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5600048,22,8,2005,61.604285,-7.58012,211
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5600049,22,8,2005,61.46899,-7.553345,197.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5600050,23,8,2005,61.457805,-7.41702,180.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5600051,23,8,2005,61.718775,-7.38544,138
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5600053,23,8,2005,61.804855,-7.35703,125.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5600066,25,8,2005,60.64339,-6.569035,232.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5600067,25,8,2005,60.715095,-6.46491,206.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5600069,26,8,2005,60.8069,-6.765755,202.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5600070,26,8,2005,60.70356,-6.879225,286
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5600071,26,8,2005,60.865285,-6.9614,247
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5600072,26,8,2005,61.034385,-7.023265,250.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5600076,26,8,2005,61.11075,-6.94829,181
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5600077,26,8,2005,61.21179,-7.086775,184
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,5600078,26,8,2005,61.300825,-7.206125,186
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,6520001,4,8,2006,61.61932,-6.100665,212
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,6520002,4,8,2006,61.54799,-5.91921,174
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,6520004,4,8,2006,61.3807,-5.75409,213
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,6520006,4,8,2006,61.30416,-5.24107,226.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,6520007,4,8,2006,61.237995,-5.5802,215.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,6520008,4,8,2006,61.27563,-6.08575,247
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,6520009,4,8,2006,61.207215,-6.39285,226
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,6520015,5,8,2006,61.542225,-6.18115,210.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,6520033,11,8,2006,62.212845,-5.79984,183.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,6520034,11,8,2006,62.199465,-5.600505,237.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,6520035,11,8,2006,62.218135,-5.4405,176
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,6520037,11,8,2006,62.054055,-5.461675,205.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,6520045,11,8,2006,61.81016,-5.562335,160.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,6520047,12,8,2006,61.79479,-5.17928,218
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,6520048,12,8,2006,61.72961,-5.08355,241.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,6520049,12,8,2006,61.60716,-5.397225,303.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,6520050,12,8,2006,61.557735,-5.25964,297
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,6520051,12,8,2006,61.457665,-5.02526,237
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,6520052,12,8,2006,61.541045,-4.88503,224.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,6520053,12,8,2006,61.618245,-4.7994,308
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,6520054,12,8,2006,61.78089,-4.7081,270.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,6520055,12,8,2006,61.87165,-4.90753,207
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,6520056,12,8,2006,61.95837,-4.92369,195
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,6520057,12,8,2006,62.044445,-4.90375,183.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,6520058,13,8,2006,61.86685,-4.636475,298
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,6520059,13,8,2006,61.942835,-4.438695,365.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,6520060,13,8,2006,62.031675,-4.276125,336
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,6520065,13,8,2006,62.292625,-4.07764,375
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,6520066,13,8,2006,62.36639,-4.23935,371.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,6520067,13,8,2006,62.434985,-4.56752,401
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,6520068,13,8,2006,62.36885,-4.58107,330.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,6520069,13,8,2006,62.293175,-4.459745,292.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,6520070,13,8,2006,62.20545,-4.413415,279.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,6520071,14,8,2006,62.13608,-4.56056,271
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,6520072,14,8,2006,62.18626,-4.74475,245
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,6520073,14,8,2006,62.204265,-5.08215,178
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,6520074,14,8,2006,62.303215,-5.245025,167
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,6520075,14,8,2006,62.378435,-5.01668,241.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,6520076,14,8,2006,62.453855,-4.933115,391
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,6520077,14,8,2006,62.45143,-5.20239,179
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,6520078,14,8,2006,62.50825,-5.22764,252
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,6520079,14,8,2006,62.458025,-5.39735,190
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,6520080,14,8,2006,62.371595,-5.42662,193
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,6520081,14,8,2006,62.512085,-5.585185,205.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,6520082,14,8,2006,62.434505,-5.74475,146.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,6560003,18,8,2006,61.03119,-5.38721,329.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,6560004,18,8,2006,60.885115,-5.57915,428.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,6560005,18,8,2006,60.85744,-5.74821,400.5
