source,country,division,year,quarter,length_cm,n_1000s
commercial,Iceland,27.5.a,2000,4,16,0
commercial,Iceland,27.5.a,2000,4,17,0
commercial,Iceland,27.5.a,2000,4,18,0
commercial,Iceland,27.5.a,2000,4,19,0
commercial,Iceland,27.5.a,2000,4,20,0
commercial,Iceland,27.5.a,2000,4,21,0
commercial,Iceland,27.5.a,2000,4,22,0
commercial,Iceland,27.5.a,2000,4,23,0
commercial,Iceland,27.5.a,2000,4,24,0
commercial,Iceland,27.5.a,2000,4,25,0
commercial,Iceland,27.5.a,2000,4,26,0
commercial,Iceland,27.5.a,2000,4,27,0
commercial,Iceland,27.5.a,2000,4,28,0
commercial,Iceland,27.5.a,2000,4,29,0
commercial,Iceland,27.5.a,2000,4,30,7.87324269926173e-5
commercial,Iceland,27.5.a,2000,4,31,0
commercial,Iceland,27.5.a,2000,4,32,0.009534802423474794
commercial,Iceland,27.5.a,2000,4,33,0.010243394266408348
commercial,Iceland,27.5.a,2000,4,34,0.010322126693400966
commercial,Iceland,27.5.a,2000,4,35,0.029942858529298875
commercial,Iceland,27.5.a,2000,4,36,0.04869753366827799
commercial,Iceland,27.5.a,2000,4,37,0.0687906600661316
commercial,Iceland,27.5.a,2000,4,38,0.0970801376285855
commercial,Iceland,27.5.a,2000,4,39,0.05854726579972325
commercial,Iceland,27.5.a,2000,4,40,0.03861160425585488
commercial,Iceland,27.5.a,2000,4,41,0.06690108181830878
commercial,Iceland,27.5.a,2000,4,42,0.0679246033692128
commercial,Iceland,27.5.a,2000,4,43,0.08628561637322883
commercial,Iceland,27.5.a,2000,4,44,0.07604222210682049
commercial,Iceland,27.5.a,2000,4,45,0.08597068666525837
commercial,Iceland,27.5.a,2000,4,46,0.08620688394623623
commercial,Iceland,27.5.a,2000,4,47,0.09542675666174055
commercial,Iceland,27.5.a,2000,4,48,0.11394523451974183
commercial,Iceland,27.5.a,2000,4,49,0.056972617259870906
commercial,Iceland,27.5.a,2000,4,50,0.06642868725635308
commercial,Iceland,27.5.a,2000,4,51,0.019069604846949587
commercial,Iceland,27.5.a,2000,4,52,0.009456069996482176
commercial,Iceland,27.5.a,2000,4,53,0.01891213999296435
commercial,Iceland,27.5.a,2000,4,54,0
commercial,Iceland,27.5.a,2000,4,55,7.87324269926173e-5
commercial,Iceland,27.5.a,2000,4,56,0
commercial,Iceland,27.5.a,2000,4,57,0
commercial,Iceland,27.5.a,2000,4,58,0
commercial,Iceland,27.5.a,2000,4,60,0
commercial,Iceland,27.5.a,2001,1,11,0
commercial,Iceland,27.5.a,2001,1,12,0
commercial,Iceland,27.5.a,2001,1,13,0
commercial,Iceland,27.5.a,2001,1,14,0
commercial,Iceland,27.5.a,2001,1,15,0
commercial,Iceland,27.5.a,2001,1,16,0
commercial,Iceland,27.5.a,2001,1,17,0
commercial,Iceland,27.5.a,2001,1,18,0
commercial,Iceland,27.5.a,2001,1,19,0
commercial,Iceland,27.5.a,2001,1,20,0
commercial,Iceland,27.5.a,2001,1,21,0
commercial,Iceland,27.5.a,2001,1,22,0
commercial,Iceland,27.5.a,2001,1,23,0
commercial,Iceland,27.5.a,2001,1,24,0
commercial,Iceland,27.5.a,2001,1,25,0
commercial,Iceland,27.5.a,2001,1,26,0
commercial,Iceland,27.5.a,2001,1,27,0
commercial,Iceland,27.5.a,2001,1,28,0
commercial,Iceland,27.5.a,2001,1,29,0
commercial,Iceland,27.5.a,2001,1,30,0
commercial,Iceland,27.5.a,2001,1,31,0
commercial,Iceland,27.5.a,2001,1,32,0.014188202903924267
commercial,Iceland,27.5.a,2001,1,33,0.014188202903924267
commercial,Iceland,27.5.a,2001,1,34,0
commercial,Iceland,27.5.a,2001,1,35,0.028376405807848535
commercial,Iceland,27.5.a,2001,1,36,0.042564608711772804
commercial,Iceland,27.5.a,2001,1,37,0.028376405807848535
commercial,Iceland,27.5.a,2001,1,38,0.042564608711772804
commercial,Iceland,27.5.a,2001,1,39,0.042564608711772804
commercial,Iceland,27.5.a,2001,1,40,0.014188202903924267
commercial,Iceland,27.5.a,2001,1,41,0.014188202903924267
commercial,Iceland,27.5.a,2001,1,42,0.014188202903924267
commercial,Iceland,27.5.a,2001,1,43,0.0851292174235456
commercial,Iceland,27.5.a,2001,1,44,0.11350562323139414
commercial,Iceland,27.5.a,2001,1,45,0.042564608711772804
commercial,Iceland,27.5.a,2001,1,46,0.014188202903924267
commercial,Iceland,27.5.a,2001,1,47,0.08512921742354561
commercial,Iceland,27.5.a,2001,1,48,0.014188202903924267
commercial,Iceland,27.5.a,2001,1,49,0.028376405807848535
commercial,Iceland,27.5.a,2001,1,50,0
commercial,Iceland,27.5.a,2001,1,51,0.014188202903924267
commercial,Iceland,27.5.a,2001,1,52,0.028376405807848535
commercial,Iceland,27.5.a,2001,1,53,0.014188202903924267
commercial,Iceland,27.5.a,2001,1,54,0
commercial,Iceland,27.5.a,2001,1,55,0
commercial,Iceland,27.5.a,2001,1,56,0
commercial,Iceland,27.5.a,2001,1,57,0
commercial,Iceland,27.5.a,2001,1,58,0
commercial,Iceland,27.5.a,2001,1,60,0.014188202903924267
commercial,Iceland,27.5.a,2001,2,11,0
commercial,Iceland,27.5.a,2001,2,12,0
commercial,Iceland,27.5.a,2001,2,13,0
commercial,Iceland,27.5.a,2001,2,14,0
commercial,Iceland,27.5.a,2001,2,15,0
commercial,Iceland,27.5.a,2001,2,16,0
commercial,Iceland,27.5.a,2001,2,17,0
commercial,Iceland,27.5.a,2001,2,18,0
commercial,Iceland,27.5.a,2001,2,19,0
commercial,Iceland,27.5.a,2001,2,20,0
commercial,Iceland,27.5.a,2001,2,21,0
commercial,Iceland,27.5.a,2001,2,22,0
commercial,Iceland,27.5.a,2001,2,23,0
commercial,Iceland,27.5.a,2001,2,24,0
commercial,Iceland,27.5.a,2001,2,25,0
commercial,Iceland,27.5.a,2001,2,26,0
commercial,Iceland,27.5.a,2001,2,27,0
commercial,Iceland,27.5.a,2001,2,28,0
commercial,Iceland,27.5.a,2001,2,29,0
commercial,Iceland,27.5.a,2001,2,30,0
commercial,Iceland,27.5.a,2001,2,31,0
commercial,Iceland,27.5.a,2001,2,32,0
commercial,Iceland,27.5.a,2001,2,33,0
commercial,Iceland,27.5.a,2001,2,34,0
commercial,Iceland,27.5.a,2001,2,35,0
commercial,Iceland,27.5.a,2001,2,36,0
commercial,Iceland,27.5.a,2001,2,37,0
commercial,Iceland,27.5.a,2001,2,38,0
commercial,Iceland,27.5.a,2001,2,39,0
commercial,Iceland,27.5.a,2001,2,40,0
commercial,Iceland,27.5.a,2001,2,41,0
commercial,Iceland,27.5.a,2001,2,42,0
commercial,Iceland,27.5.a,2001,2,43,0
commercial,Iceland,27.5.a,2001,2,44,0
commercial,Iceland,27.5.a,2001,2,45,0
commercial,Iceland,27.5.a,2001,2,46,0
commercial,Iceland,27.5.a,2001,2,47,0
commercial,Iceland,27.5.a,2001,2,48,0
commercial,Iceland,27.5.a,2001,2,49,0
commercial,Iceland,27.5.a,2001,2,50,0
commercial,Iceland,27.5.a,2001,2,51,0
commercial,Iceland,27.5.a,2001,2,52,0
commercial,Iceland,27.5.a,2001,2,53,0
commercial,Iceland,27.5.a,2001,2,54,0
commercial,Iceland,27.5.a,2001,2,55,0
commercial,Iceland,27.5.a,2001,2,56,0
commercial,Iceland,27.5.a,2001,2,57,0
commercial,Iceland,27.5.a,2001,2,58,0
commercial,Iceland,27.5.a,2001,2,60,0
commercial,Iceland,27.5.a,2001,3,11,0
commercial,Iceland,27.5.a,2001,3,12,0
commercial,Iceland,27.5.a,2001,3,13,0
commercial,Iceland,27.5.a,2001,3,14,0
commercial,Iceland,27.5.a,2001,3,15,0
commercial,Iceland,27.5.a,2001,3,16,0
commercial,Iceland,27.5.a,2001,3,17,0
commercial,Iceland,27.5.a,2001,3,18,0
commercial,Iceland,27.5.a,2001,3,19,0
commercial,Iceland,27.5.a,2001,3,20,0
commercial,Iceland,27.5.a,2001,3,21,0
commercial,Iceland,27.5.a,2001,3,22,0
commercial,Iceland,27.5.a,2001,3,23,0
commercial,Iceland,27.5.a,2001,3,24,0
commercial,Iceland,27.5.a,2001,3,25,0
commercial,Iceland,27.5.a,2001,3,26,0
commercial,Iceland,27.5.a,2001,3,27,0
commercial,Iceland,27.5.a,2001,3,28,0
commercial,Iceland,27.5.a,2001,3,29,0
commercial,Iceland,27.5.a,2001,3,30,0
commercial,Iceland,27.5.a,2001,3,31,0
commercial,Iceland,27.5.a,2001,3,32,0
commercial,Iceland,27.5.a,2001,3,33,0
commercial,Iceland,27.5.a,2001,3,34,0
commercial,Iceland,27.5.a,2001,3,35,0
commercial,Iceland,27.5.a,2001,3,36,0
commercial,Iceland,27.5.a,2001,3,37,0
commercial,Iceland,27.5.a,2001,3,38,0
commercial,Iceland,27.5.a,2001,3,39,0
commercial,Iceland,27.5.a,2001,3,40,0
commercial,Iceland,27.5.a,2001,3,41,0
commercial,Iceland,27.5.a,2001,3,42,0
commercial,Iceland,27.5.a,2001,3,43,0
commercial,Iceland,27.5.a,2001,3,44,0
commercial,Iceland,27.5.a,2001,3,45,0
commercial,Iceland,27.5.a,2001,3,46,0
commercial,Iceland,27.5.a,2001,3,47,0
commercial,Iceland,27.5.a,2001,3,48,0
commercial,Iceland,27.5.a,2001,3,49,0
commercial,Iceland,27.5.a,2001,3,50,0
commercial,Iceland,27.5.a,2001,3,51,0
commercial,Iceland,27.5.a,2001,3,52,0
commercial,Iceland,27.5.a,2001,3,53,0
commercial,Iceland,27.5.a,2001,3,54,0
commercial,Iceland,27.5.a,2001,3,55,0
commercial,Iceland,27.5.a,2001,3,56,0
commercial,Iceland,27.5.a,2001,3,57,0
commercial,Iceland,27.5.a,2001,3,58,0
commercial,Iceland,27.5.a,2001,3,60,0
commercial,Iceland,27.5.a,2001,4,11,0
commercial,Iceland,27.5.a,2001,4,12,0
commercial,Iceland,27.5.a,2001,4,13,0
commercial,Iceland,27.5.a,2001,4,14,0
commercial,Iceland,27.5.a,2001,4,15,0
commercial,Iceland,27.5.a,2001,4,16,0
commercial,Iceland,27.5.a,2001,4,17,0
commercial,Iceland,27.5.a,2001,4,18,0
commercial,Iceland,27.5.a,2001,4,19,0
commercial,Iceland,27.5.a,2001,4,20,0
commercial,Iceland,27.5.a,2001,4,21,0
commercial,Iceland,27.5.a,2001,4,22,0
commercial,Iceland,27.5.a,2001,4,23,0
commercial,Iceland,27.5.a,2001,4,24,0
commercial,Iceland,27.5.a,2001,4,25,0
commercial,Iceland,27.5.a,2001,4,26,0
commercial,Iceland,27.5.a,2001,4,27,0
commercial,Iceland,27.5.a,2001,4,28,0
commercial,Iceland,27.5.a,2001,4,29,0
commercial,Iceland,27.5.a,2001,4,30,0.006705286245449509
commercial,Iceland,27.5.a,2001,4,31,0.013410572490899018
commercial,Iceland,27.5.a,2001,4,32,0.03352643122724754
commercial,Iceland,27.5.a,2001,4,33,0
commercial,Iceland,27.5.a,2001,4,34,0.020115858736348528
commercial,Iceland,27.5.a,2001,4,35,0.026821144981798037
commercial,Iceland,27.5.a,2001,4,36,0.053642289963596074
commercial,Iceland,27.5.a,2001,4,37,0.060347576209045586
commercial,Iceland,27.5.a,2001,4,38,0.04693700371814656
commercial,Iceland,27.5.a,2001,4,39,0.0737581486999446
commercial,Iceland,27.5.a,2001,4,40,0.06705286245449509
commercial,Iceland,27.5.a,2001,4,41,0.046937003718146554
commercial,Iceland,27.5.a,2001,4,42,0.04693700371814656
commercial,Iceland,27.5.a,2001,4,43,0.08716872119084362
commercial,Iceland,27.5.a,2001,4,44,0.08046343494539411
commercial,Iceland,27.5.a,2001,4,45,0.040231717472697055
commercial,Iceland,27.5.a,2001,4,46,0.0737581486999446
commercial,Iceland,27.5.a,2001,4,47,0.05364228996359606
commercial,Iceland,27.5.a,2001,4,48,0.06034757620904558
commercial,Iceland,27.5.a,2001,4,49,0.006705286245449509
commercial,Iceland,27.5.a,2001,4,50,0
commercial,Iceland,27.5.a,2001,4,51,0.013410572490899018
commercial,Iceland,27.5.a,2001,4,52,0.006705286245449509
commercial,Iceland,27.5.a,2001,4,53,0
commercial,Iceland,27.5.a,2001,4,54,0
commercial,Iceland,27.5.a,2001,4,55,0.006705286245449509
commercial,Iceland,27.5.a,2001,4,56,0
commercial,Iceland,27.5.a,2001,4,57,0
commercial,Iceland,27.5.a,2001,4,58,0
commercial,Iceland,27.5.a,2001,4,60,0
commercial,Iceland,27.5.a,2002,1,11,0
commercial,Iceland,27.5.a,2002,1,12,0
commercial,Iceland,27.5.a,2002,1,13,0
commercial,Iceland,27.5.a,2002,1,14,0
commercial,Iceland,27.5.a,2002,1,15,0
commercial,Iceland,27.5.a,2002,1,16,0
commercial,Iceland,27.5.a,2002,1,17,0
commercial,Iceland,27.5.a,2002,1,18,0
commercial,Iceland,27.5.a,2002,1,19,0
commercial,Iceland,27.5.a,2002,1,20,0
commercial,Iceland,27.5.a,2002,1,21,0
commercial,Iceland,27.5.a,2002,1,22,0
commercial,Iceland,27.5.a,2002,1,23,0
commercial,Iceland,27.5.a,2002,1,24,0
commercial,Iceland,27.5.a,2002,1,25,0
commercial,Iceland,27.5.a,2002,1,26,0
commercial,Iceland,27.5.a,2002,1,27,0
commercial,Iceland,27.5.a,2002,1,28,0
commercial,Iceland,27.5.a,2002,1,29,0
commercial,Iceland,27.5.a,2002,1,30,0
commercial,Iceland,27.5.a,2002,1,31,0
commercial,Iceland,27.5.a,2002,1,32,0
commercial,Iceland,27.5.a,2002,1,33,0.012678095302792545
commercial,Iceland,27.5.a,2002,1,34,0.03803428590837764
commercial,Iceland,27.5.a,2002,1,35,0.08874666711954782
commercial,Iceland,27.5.a,2002,1,36,0.16481523893630307
commercial,Iceland,27.5.a,2002,1,37,0.12678095302792547
commercial,Iceland,27.5.a,2002,1,38,0.19017142954188818
commercial,Iceland,27.5.a,2002,1,39,0.07606857181675528
commercial,Iceland,27.5.a,2002,1,40,0.13945904833071798
commercial,Iceland,27.5.a,2002,1,41,0.1141028577251329
commercial,Iceland,27.5.a,2002,1,42,0.05071238121117018
commercial,Iceland,27.5.a,2002,1,43,0.06339047651396272
commercial,Iceland,27.5.a,2002,1,44,0.07606857181675528
commercial,Iceland,27.5.a,2002,1,45,0.1141028577251329
commercial,Iceland,27.5.a,2002,1,46,0.08874666711954782
commercial,Iceland,27.5.a,2002,1,47,0.10142476242234036
commercial,Iceland,27.5.a,2002,1,48,0.02535619060558509
commercial,Iceland,27.5.a,2002,1,49,0.03803428590837764
commercial,Iceland,27.5.a,2002,1,50,0.012678095302792545
commercial,Iceland,27.5.a,2002,1,51,0.02535619060558509
commercial,Iceland,27.5.a,2002,1,52,0
commercial,Iceland,27.5.a,2002,1,53,0
commercial,Iceland,27.5.a,2002,1,54,0
commercial,Iceland,27.5.a,2002,1,55,0
commercial,Iceland,27.5.a,2002,1,56,0
commercial,Iceland,27.5.a,2002,1,57,0
commercial,Iceland,27.5.a,2002,1,58,0
commercial,Iceland,27.5.a,2002,1,60,0
commercial,Iceland,27.5.a,2002,2,11,0
commercial,Iceland,27.5.a,2002,2,12,0
commercial,Iceland,27.5.a,2002,2,13,0
commercial,Iceland,27.5.a,2002,2,14,0
commercial,Iceland,27.5.a,2002,2,15,0
commercial,Iceland,27.5.a,2002,2,16,0
commercial,Iceland,27.5.a,2002,2,17,0
commercial,Iceland,27.5.a,2002,2,18,0
commercial,Iceland,27.5.a,2002,2,19,0
commercial,Iceland,27.5.a,2002,2,20,0
commercial,Iceland,27.5.a,2002,2,21,0
commercial,Iceland,27.5.a,2002,2,22,0
commercial,Iceland,27.5.a,2002,2,23,0
commercial,Iceland,27.5.a,2002,2,24,0
commercial,Iceland,27.5.a,2002,2,25,0
commercial,Iceland,27.5.a,2002,2,26,0
commercial,Iceland,27.5.a,2002,2,27,0.010832923288472716
commercial,Iceland,27.5.a,2002,2,28,0.002708230822118179
commercial,Iceland,27.5.a,2002,2,29,0.02437407739906361
commercial,Iceland,27.5.a,2002,2,30,0.04062346233177268
commercial,Iceland,27.5.a,2002,2,31,0.0514563856202454
commercial,Iceland,27.5.a,2002,2,32,0.07583046301930901
commercial,Iceland,27.5.a,2002,2,33,0.11916215617319986
commercial,Iceland,27.5.a,2002,2,34,0.18415969590403614
commercial,Iceland,27.5.a,2002,2,35,0.2410325431685179
commercial,Iceland,27.5.a,2002,2,36,0.27623954385605426
commercial,Iceland,27.5.a,2002,2,37,0.30873831372147237
commercial,Iceland,27.5.a,2002,2,38,0.2599901589233452
commercial,Iceland,27.5.a,2002,2,39,0.20040908083674525
commercial,Iceland,27.5.a,2002,2,40,0.14624446439438166
commercial,Iceland,27.5.a,2002,2,41,0.09749630959625444
commercial,Iceland,27.5.a,2002,2,42,0.08395515548566354
commercial,Iceland,27.5.a,2002,2,43,0.10562100206260898
commercial,Iceland,27.5.a,2002,2,44,0.09749630959625444
commercial,Iceland,27.5.a,2002,2,45,0.09478807877413627
commercial,Iceland,27.5.a,2002,2,46,0.07312223219719083
commercial,Iceland,27.5.a,2002,2,47,0.08666338630778174
commercial,Iceland,27.5.a,2002,2,48,0.09207984795201807
commercial,Iceland,27.5.a,2002,2,49,0.03791523150965451
commercial,Iceland,27.5.a,2002,2,50,0.02437407739906361
commercial,Iceland,27.5.a,2002,2,51,0.02708230822118179
commercial,Iceland,27.5.a,2002,2,52,0.005416461644236358
commercial,Iceland,27.5.a,2002,2,53,0.013541154110590896
commercial,Iceland,27.5.a,2002,2,54,0.008124692466354538
commercial,Iceland,27.5.a,2002,2,55,0
commercial,Iceland,27.5.a,2002,2,56,0
commercial,Iceland,27.5.a,2002,2,57,0
commercial,Iceland,27.5.a,2002,2,58,0
commercial,Iceland,27.5.a,2002,2,60,0
commercial,Iceland,27.5.a,2002,3,11,0
commercial,Iceland,27.5.a,2002,3,12,0
commercial,Iceland,27.5.a,2002,3,13,0
commercial,Iceland,27.5.a,2002,3,14,0
commercial,Iceland,27.5.a,2002,3,15,0
commercial,Iceland,27.5.a,2002,3,16,0
commercial,Iceland,27.5.a,2002,3,17,0
commercial,Iceland,27.5.a,2002,3,18,0
commercial,Iceland,27.5.a,2002,3,19,0
commercial,Iceland,27.5.a,2002,3,20,0
commercial,Iceland,27.5.a,2002,3,21,0
commercial,Iceland,27.5.a,2002,3,22,0
commercial,Iceland,27.5.a,2002,3,23,0
commercial,Iceland,27.5.a,2002,3,24,0
commercial,Iceland,27.5.a,2002,3,25,0
commercial,Iceland,27.5.a,2002,3,26,0
commercial,Iceland,27.5.a,2002,3,27,0
commercial,Iceland,27.5.a,2002,3,28,0
commercial,Iceland,27.5.a,2002,3,29,0
commercial,Iceland,27.5.a,2002,3,30,0
commercial,Iceland,27.5.a,2002,3,31,0
commercial,Iceland,27.5.a,2002,3,32,0
commercial,Iceland,27.5.a,2002,3,33,0
commercial,Iceland,27.5.a,2002,3,34,0
commercial,Iceland,27.5.a,2002,3,35,0
commercial,Iceland,27.5.a,2002,3,36,0
commercial,Iceland,27.5.a,2002,3,37,0
commercial,Iceland,27.5.a,2002,3,38,0
commercial,Iceland,27.5.a,2002,3,39,0
commercial,Iceland,27.5.a,2002,3,40,0
commercial,Iceland,27.5.a,2002,3,41,0
commercial,Iceland,27.5.a,2002,3,42,0
commercial,Iceland,27.5.a,2002,3,43,0
commercial,Iceland,27.5.a,2002,3,44,0
commercial,Iceland,27.5.a,2002,3,45,0
commercial,Iceland,27.5.a,2002,3,46,0
commercial,Iceland,27.5.a,2002,3,47,0
commercial,Iceland,27.5.a,2002,3,48,0
commercial,Iceland,27.5.a,2002,3,49,0
commercial,Iceland,27.5.a,2002,3,50,0
commercial,Iceland,27.5.a,2002,3,51,0
commercial,Iceland,27.5.a,2002,3,52,0
commercial,Iceland,27.5.a,2002,3,53,0
commercial,Iceland,27.5.a,2002,3,54,0
commercial,Iceland,27.5.a,2002,3,55,0
commercial,Iceland,27.5.a,2002,3,56,0
commercial,Iceland,27.5.a,2002,3,57,0
commercial,Iceland,27.5.a,2002,3,58,0
commercial,Iceland,27.5.a,2002,3,60,0
commercial,Iceland,27.5.a,2002,4,11,0
commercial,Iceland,27.5.a,2002,4,12,0
commercial,Iceland,27.5.a,2002,4,13,0
commercial,Iceland,27.5.a,2002,4,14,0
commercial,Iceland,27.5.a,2002,4,15,0
commercial,Iceland,27.5.a,2002,4,16,0
commercial,Iceland,27.5.a,2002,4,17,0
commercial,Iceland,27.5.a,2002,4,18,0
commercial,Iceland,27.5.a,2002,4,19,0
commercial,Iceland,27.5.a,2002,4,20,0
commercial,Iceland,27.5.a,2002,4,21,0
commercial,Iceland,27.5.a,2002,4,22,0
commercial,Iceland,27.5.a,2002,4,23,0
commercial,Iceland,27.5.a,2002,4,24,0
commercial,Iceland,27.5.a,2002,4,25,0
commercial,Iceland,27.5.a,2002,4,26,0
commercial,Iceland,27.5.a,2002,4,27,0
commercial,Iceland,27.5.a,2002,4,28,0
commercial,Iceland,27.5.a,2002,4,29,0
commercial,Iceland,27.5.a,2002,4,30,0
commercial,Iceland,27.5.a,2002,4,31,0
commercial,Iceland,27.5.a,2002,4,32,0
commercial,Iceland,27.5.a,2002,4,33,0
commercial,Iceland,27.5.a,2002,4,34,0
commercial,Iceland,27.5.a,2002,4,35,0
commercial,Iceland,27.5.a,2002,4,36,0
commercial,Iceland,27.5.a,2002,4,37,0
commercial,Iceland,27.5.a,2002,4,38,0
commercial,Iceland,27.5.a,2002,4,39,0
commercial,Iceland,27.5.a,2002,4,40,0
commercial,Iceland,27.5.a,2002,4,41,0
commercial,Iceland,27.5.a,2002,4,42,0
commercial,Iceland,27.5.a,2002,4,43,0
commercial,Iceland,27.5.a,2002,4,44,0
commercial,Iceland,27.5.a,2002,4,45,0
commercial,Iceland,27.5.a,2002,4,46,0
commercial,Iceland,27.5.a,2002,4,47,0
commercial,Iceland,27.5.a,2002,4,48,0
commercial,Iceland,27.5.a,2002,4,49,0
commercial,Iceland,27.5.a,2002,4,50,0
commercial,Iceland,27.5.a,2002,4,51,0
commercial,Iceland,27.5.a,2002,4,52,0
commercial,Iceland,27.5.a,2002,4,53,0
commercial,Iceland,27.5.a,2002,4,54,0
commercial,Iceland,27.5.a,2002,4,55,0
commercial,Iceland,27.5.a,2002,4,56,0
commercial,Iceland,27.5.a,2002,4,57,0
commercial,Iceland,27.5.a,2002,4,58,0
commercial,Iceland,27.5.a,2002,4,60,0
commercial,Iceland,27.5.a,2003,1,11,0
commercial,Iceland,27.5.a,2003,1,12,0
commercial,Iceland,27.5.a,2003,1,13,0
commercial,Iceland,27.5.a,2003,1,14,0
commercial,Iceland,27.5.a,2003,1,15,0
commercial,Iceland,27.5.a,2003,1,16,0
commercial,Iceland,27.5.a,2003,1,17,0
commercial,Iceland,27.5.a,2003,1,18,0
commercial,Iceland,27.5.a,2003,1,19,0
commercial,Iceland,27.5.a,2003,1,20,0
commercial,Iceland,27.5.a,2003,1,21,0
commercial,Iceland,27.5.a,2003,1,22,0
commercial,Iceland,27.5.a,2003,1,23,0
commercial,Iceland,27.5.a,2003,1,24,0
commercial,Iceland,27.5.a,2003,1,25,0.0017311858385742449
commercial,Iceland,27.5.a,2003,1,26,0.0017311858385742449
commercial,Iceland,27.5.a,2003,1,27,0.0069247433542969795
commercial,Iceland,27.5.a,2003,1,28,0.005193557515722735
commercial,Iceland,27.5.a,2003,1,29,0.0069247433542969795
commercial,Iceland,27.5.a,2003,1,30,0.01731185838574245
commercial,Iceland,27.5.a,2003,1,31,0.03981727428720764
commercial,Iceland,27.5.a,2003,1,32,0.04154846012578188
commercial,Iceland,27.5.a,2003,1,33,0.05712913267295008
commercial,Iceland,27.5.a,2003,1,34,0.08655929192871224
commercial,Iceland,27.5.a,2003,1,35,0.14022605292451384
commercial,Iceland,27.5.a,2003,1,36,0.12291419453877139
commercial,Iceland,27.5.a,2003,1,37,0.10906470783017742
commercial,Iceland,27.5.a,2003,1,38,0.10040877863730621
commercial,Iceland,27.5.a,2003,1,39,0.07790336273584103
commercial,Iceland,27.5.a,2003,1,40,0.06232269018867282
commercial,Iceland,27.5.a,2003,1,41,0.05712913267295008
commercial,Iceland,27.5.a,2003,1,42,0.03808608844863339
commercial,Iceland,27.5.a,2003,1,43,0.06059150435009857
commercial,Iceland,27.5.a,2003,1,44,0.04154846012578189
commercial,Iceland,27.5.a,2003,1,45,0.029430159255762162
commercial,Iceland,27.5.a,2003,1,46,0.027698973417187918
commercial,Iceland,27.5.a,2003,1,47,0.027698973417187918
commercial,Iceland,27.5.a,2003,1,48,0.04154846012578188
commercial,Iceland,27.5.a,2003,1,49,0.029430159255762162
commercial,Iceland,27.5.a,2003,1,50,0.019043044224316696
commercial,Iceland,27.5.a,2003,1,51,0.019043044224316696
commercial,Iceland,27.5.a,2003,1,52,0.01731185838574245
commercial,Iceland,27.5.a,2003,1,53,0.005193557515722735
commercial,Iceland,27.5.a,2003,1,54,0.005193557515722735
commercial,Iceland,27.5.a,2003,1,55,0.008655929192871226
commercial,Iceland,27.5.a,2003,1,56,0.0034623716771484897
commercial,Iceland,27.5.a,2003,1,57,0.0017311858385742449
commercial,Iceland,27.5.a,2003,1,58,0.0034623716771484897
commercial,Iceland,27.5.a,2003,1,60,0
commercial,Iceland,27.5.a,2003,2,11,0
commercial,Iceland,27.5.a,2003,2,12,0
commercial,Iceland,27.5.a,2003,2,13,0
commercial,Iceland,27.5.a,2003,2,14,0
commercial,Iceland,27.5.a,2003,2,15,0
commercial,Iceland,27.5.a,2003,2,16,0
commercial,Iceland,27.5.a,2003,2,17,0
commercial,Iceland,27.5.a,2003,2,18,0
commercial,Iceland,27.5.a,2003,2,19,0
commercial,Iceland,27.5.a,2003,2,20,0
commercial,Iceland,27.5.a,2003,2,21,0
commercial,Iceland,27.5.a,2003,2,22,0
commercial,Iceland,27.5.a,2003,2,23,0
commercial,Iceland,27.5.a,2003,2,24,0
commercial,Iceland,27.5.a,2003,2,25,0
commercial,Iceland,27.5.a,2003,2,26,0
commercial,Iceland,27.5.a,2003,2,27,0
commercial,Iceland,27.5.a,2003,2,28,0
commercial,Iceland,27.5.a,2003,2,29,0
commercial,Iceland,27.5.a,2003,2,30,0
commercial,Iceland,27.5.a,2003,2,31,0
